Project,Antipattern,File,Line from,Line to,Code fragment,Explanation
CatOrLeader_Tinkoff_Link_Tracker,ID Required,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Link.java,67,68,"public final TableField<LinkRecord, Long> ID =
    createField(DSL.name(""ID""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");","The table uses a generic 'ID' column as the primary key, but there's already a unique constraint on 'URI' (CONSTRAINT_23) which is a natural key suitable for identifying links. Consider using 'URI' as the primary key or renaming 'ID' to something more descriptive like 'link_id'."
CatOrLeader_Tinkoff_Link_Tracker,ID Required,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/TgChat.java,63,64,"public final TableField<TgChatRecord, String> ID =
    createField(DSL.name(""ID""), SQLDataType.VARCHAR(20).nullable(false), this, """");","The primary key column is named just 'ID' which is a generic, non-descriptive name that doesn't convey the meaning of the identifier. Consider renaming it to something more descriptive like 'chat_id' or 'tg_chat_id' to better reflect what entity it identifies."
CatOrLeader_Tinkoff_Link_Tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/repository/jooq/JooqLinkRepository.java,23,23,return dsl.selectFrom(Tables.LINK),"Using selectFrom() fetches all columns from the LINK table, which may retrieve unnecessary data and impact performance. Consider explicitly selecting only the required columns using select() with specific fields."
CatOrLeader_Tinkoff_Link_Tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/repository/jooq/JooqLinkRepository.java,31,31,return dsl.select(Tables.LINK.fields()),"Using Tables.LINK.fields() selects all columns from the LINK table, which is equivalent to SELECT *. Consider explicitly listing only the columns needed for the Link DTO."
CatOrLeader_Tinkoff_Link_Tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/repository/jooq/JooqLinkRepository.java,42,42,return dsl.selectFrom(Tables.LINK),Using selectFrom() fetches all columns from the LINK table. Consider explicitly selecting only the columns required for the Link object to improve query efficiency.
CatOrLeader_Tinkoff_Link_Tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/repository/jooq/JooqLinkRepository.java,52,52,return dsl.selectFrom(Tables.LINK),Using selectFrom() retrieves all columns from the LINK table. Specify only the needed columns using select() to avoid fetching unnecessary data.
CatOrLeader_Tinkoff_Link_Tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/repository/jooq/JooqLinkRepository.java,61,61,return dsl.selectFrom(Tables.LINK),Using selectFrom() fetches all columns from the LINK table. Consider using select() with explicit column names to retrieve only the required fields.
CatOrLeader_Tinkoff_Link_Tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/repository/jooq/JooqTgChatRepository.java,34,34,return dsl.selectFrom(Tables.TG_CHAT),"Using selectFrom() fetches all columns from the TG_CHAT table, which may retrieve unnecessary data. Consider using select() with explicit column names to fetch only the required columns."
CatOrLeader_Tinkoff_Link_Tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/repository/jooq/JooqTgChatRepository.java,42,42,return dsl.selectFrom(Tables.TG_CHAT),Using selectFrom() fetches all columns from the TG_CHAT table into POJOs. Consider using select() with explicit column names to improve query performance and clarity.
CatOrLeader_Tinkoff_Link_Tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/repository/jooq/JooqTgChatRepository.java,49,50,"return dsl.selectFrom(
            Tables.TG_CHAT","Using selectFrom() on a joined table fetches all columns from TG_CHAT, which may include unnecessary data. Consider using select() with explicit column names to fetch only the columns needed for the TgChat POJO."
